food_id,source,food_item,edible_part_percentage,water_g,kilojoules_kj,kilocalories_kcal,fat_g,sat_fa_g,trans_fa_g,mu_fa_g,pu_fa_g,cholesterol_mg,carbo_g,starch_g,mono_di_g,sugar_g,dietary_fibre,protein_g,salt_g,alcohol_g,retinol_mg,beta_carotene_mg,vitamin_a_are,vitamin_d_mg,vitamin_e_alfa_te,thiamin_mg,riboflavin_mg,niacin_mg,vitamin_b6_mg,folate_mg,vitamin_b12_mg,vitamin_c_mg,calcium_mg,iron_mg,sodium_mg,potassium_mg,magnesium_mg,zinc_mg,selenium_mg,copper_mg,phosphorus_mg,iodine_mg
1.245,Norway,Cheese hard matured type Norvegia,100,40,1495,360,28,18,1,6.4,0.6,75,0,0,0,0,0,27,1.5,0,232,151,244,0,0.7,0.08,0.29,0.4,0.03,40,2.3,0,780,0.2,600,74,31,4.3,10,0.04,570,29
1.246,Norway,Cheese hard organic type Norvegia,100,41,1458,351,27,18,1,6.1,0.5,72,0,0,0,0,0,27,1.2,0,244,159,257,0,0.7,0.08,0.3,0.4,0.03,41,2.4,0,800,0.2,500,76,32,4.4,10,0.04,580,30
1.247,Norway,Cheese hard rich type Norvegia,100,40,1535,370,30,18,1,6.4,0.6,75,0,0,0,0,0,25,1.5,0,M,M,330,0,0.5,0.03,0.32,0.1,0.06,24,1.7,0,800,0.2,600,70,25,4,11,0.06,550,50
1.249,Norway,Goat cheese hard white type Snøfrisk,100,40,1518,366,30,18,0.6,8.5,1,M,0,0,0,0,0,24,1.5,0,225,1,225,0,0.8,0.1,0.26,0.4,0.05,19,0.2,0,1000,0.3,600,101,63,3.9,9,0.06,710,86
1.251,Norway,Goat cheese chevre type Naturell,100,49,1308,316,28,17,0.6,8,0.9,M,1,0,1,0,0,15,1.1,0,210,1,210,M,0.7,0.03,0.53,0.8,0.06,82,0.8,0,64,0.2,440,121,12,0.5,9,0.04,240,80
1.253,Norway,Cream cheese spices,100,61,1152,279,27,18,1,6.5,0.5,76,3,0,3,0,0,6,0,0,M,M,270,0.1,0.5,0.03,0.16,0.1,0.03,7,0.4,0,84,0,0,110,9,0.7,3,0.06,105,19
1.254,Norway,Cream cheese pepper,100,61,1152,279,27,18,1,6.5,0.5,76,3,0,3,0,0,6,0,0,M,M,270,0.1,0.5,0.03,0.16,0.1,0.03,7,0.4,0,84,0,0,110,9,0.7,3,0.06,105,19
1.255,Norway,Cream cheese pineapple and mandarin,100,61,1166,282,26,18,1,6.5,0.5,76,7,0,7,0,0,5,0,0,M,M,260,0.1,0.5,0.03,0.16,0.1,0.03,7,0.4,0,84,0,0,110,9,0.7,3,0.06,105,20
1.256,Norway,Cream cheese garlic,100,61,1152,279,27,18,1,6.5,0.5,76,3,0,3,0,0,6,0,0,M,M,250,0.1,0.6,0.04,0.17,0.1,0.03,7,0.4,0,68,0,0,111,7,0.6,3,0,76,19
1.257,Norway,Cream cheese goat's milk Snøfrisk dill,100,65,987,239,23,15.2,0.9,5.9,0.9,59,2,0,2,0,0,6,1.5,0,M,M,180,0.2,0.4,0.04,0.18,0.3,0.04,14,0.2,0,87,0.1,600,130,10,0.7,3,0,100,55
1.258,Norway,Cream cheese goat's milk Snøfrisk red onion and thyme,100,65,987,239,23,15.2,0.9,5.9,0.9,59,2,0,2,0,0,6,1.5,0,M,M,180,0.2,0.4,0.04,0.18,0.3,0.04,14,0.2,0,87,0.1,600,130,10,0.7,3,0,100,55
1.259,Norway,Cream cheese goat's milk Snøfrisk coarse ground pepper,100,65,1061,257,25,16,0.9,5.7,0.5,59,2,0,2,0,0,6,1.3,0,226,147,238,0.2,0.6,0.02,0.17,0.2,0.04,14,0.2,0,95,0.1,520,143,12,0.7,6,0.01,130,49
1.26,Norway,Cream cheese goat's milk Snøfrisk chantarelle,100,65,987,239,23,15.2,0.9,5.9,0.9,59,2,0,2,0,0,6,1.5,0,M,M,180,0.2,0.4,0.04,0.18,0.3,0.04,14,0.2,0,87,0.1,600,130,10,0.7,3,0,100,55
1.028,Norway,Cottage cheese,100,81,400,95,4.3,2.8,0.2,1,0.1,11,1.5,0,1.5,0,0,12.7,0.4,0,48,33,51,0,0.1,0.05,0.2,0.1,0.03,12,0.6,0,50,0.1,165,75,12,0.3,4,0.05,152,14
1.032,Norway,Cheese skimmed milk matured sharp,100,43,904,213,1,M,M,M,M,M,1,0,1,0,0,50,0,0,M,M,11,0,0,0.01,1.5,3,0.1,7,0.4,0,160,0.1,20,100,10,3.3,23,0.07,600,80
1.04,Norway,Cheese hard fat reduced Norvegia Gulost,100,48,1136,272,16,10,0.6,3.6,0.3,43,0,0,0,0,0,32,1.1,0,144,93,152,0,0.4,0.09,0.35,0.5,0.04,48,2.8,0,940,0.2,430,88,38,5.2,12,0.05,680,35
1.047,Norway,Cheese fermented skimmed milk granular caraway spiced Pultost type Løiten,100,65,547,129,1,0.6,0,0.2,0,3,0,0,0,0,0,30,2,0,9,6,9,0,0,0.07,1.1,3.5,0.12,31,1.1,0,210,0.4,800,138,19,4,29,0.12,740,62
1.054,Norway,Cheese whey cow's milk fat reduced,100,27,1590,379,16.6,10.8,0.6,3.8,0.3,44,46.4,0,46.4,0,0,11,1,0,167,132,178,0.1,0.4,0.19,1.1,0.7,0.16,12,0.4,0,457,0.3,380,1260,69,0.7,5,0.07,500,M
1.058,Norway,Curd milk and whey sweetened,100,40,1175,280,12,7.8,0.4,2.7,0.2,32,32,0,32,10,0,11,0.5,0,123,98,131,0.1,0.2,0.22,1.2,0.8,0.11,21,1.1,0,450,0.2,210,840,30,1.1,3,0.01,410,M
1.059,Norway,Cheese whey spread,100,31,1295,307,8.9,5.8,0.3,2,0.2,24,50.4,0,50.4,9,0,6.4,0.8,0,89,71,95,0,0.1,0.21,0.94,0.3,0.21,12,0.4,0,305,0.3,340,1320,17,0.2,2,0.01,390,M
1.06,Norway,Cheese whey spread,100,33,1169,276,4.2,2.7,0.1,0.9,0.1,11,53.1,0,53.1,9,0,6.5,0.8,0,42,33,45,0,0,0.22,0.87,0.4,0.21,12,0.4,0,320,0.3,335,1360,16,0.3,3,0.01,400,141
1.063,Norway,Cheese spread bacon flavour,100,62,867,209,16.9,11,0.6,3.8,0.3,45,0,0,0,0,0,14.2,2.5,0,164,188,180,0.1,0.3,0.05,0.2,0.3,0.16,12,0.5,0,376,0.3,1010,60,15,2.7,6,0.05,900,18
1.064,Norway,Cheese spread processed 7 per fat,100,71,546,130,6.5,4.2,0.2,1.5,0.1,17,0,0,0,0,0,18,2.2,0,51,24,53,0,0.2,0.07,0.23,0.1,0.06,7,0.4,0,510,0.3,860,96,26,2.6,1,0.05,740,29
1.071,Norway,Cheese hard fat reduced Jarlsberg,100,47,1119,268,16,10,0.6,3.6,0.3,43,0,0,0,0,0,31,1,0,144,94,152,0,0.4,0.08,0.44,0.5,0.02,25,2.4,0,910,0.2,400,80,37,5,13,0.05,670,57
1.072,Norway,Cheese whey cow's and goat's milk fat reduced,100,27,1590,379,16.6,10.8,0.6,3.8,0.3,44,46.3,0,46.3,0,0,11.1,0.9,0,166,88,173,0.1,0.4,0.19,0.99,0.8,0.16,12,0.4,0,492,0.3,365,1415,75,0.7,5,0.03,530,200
1.138,Norway,Cheese semihard fat reduced Mozarella,100,48,1116,267,16,10.4,0.6,3.6,0.3,43,0.5,0,0.5,0,0,30.3,1.4,0,128,109,137,0.1,0.3,0.03,0.24,0.2,0.1,20,1.7,0,750,0.1,550,53,24,4,13,0.07,570,M
1.142,Norway,Cheese hard caraway spiced fat reduced Nøkkelost,100,48,1190,285,17,11,0.6,3.9,0.3,46,0,0,0,0,0,33,2,0,153,100,161,0,0.4,0.09,0.35,0.5,0.04,48,2.8,0,940,0.2,800,88,38,5.2,12,0,680,35
1.201,Norway,Cheese French ripened fat reduced Camembert,100,60,834,199,11,7.1,0.4,3,0.3,36,0.1,0,0.1,0,0,25,3.2,0,94,48,98,0.1,0.3,0.04,0.45,1.8,0.25,62,1.1,0,720,0.2,1297,187,20,2.4,8,0.07,370,14
1.202,Norway,Cheese spread processed 3 per fat,100,75,422,100,3,1.9,0.1,0.7,0.1,8,0,0,0,0,2.7,17,2.5,0,23,11,24,0,0.1,0.07,0.23,0.1,0.06,7,0.4,0,513,0.3,1000,100,25,2.6,1,0.05,741,29
1.204,Norway,Cheese spread processed 9 per fat,100,66,639,153,9,5.5,0.4,2.4,0.2,30,0,0,0,0,0,18,2.2,0,51,24,53,0.1,0.2,0.07,0.23,4.4,0.1,7,0.4,0,550,0.3,860,96,26,2.6,1,0.05,740,29
1.218,Norway,Cheese with vitamin D low fat,100,53,922,220,10,6.5,0.4,2.3,0.3,27,0.5,0,0.5,0,0,32,1.1,0,140,132,151,2.4,0.3,0.03,0.3,0.1,0.05,30,3.7,0,980,0.1,430,74,28,3.9,12,0.05,560,30
1.22,Norway,Cheese whey spread with iron,100,31,1272,302,8,4.9,0.3,2,0.2,31,50.4,0,50.4,8,0,7,0.8,0,89,71,95,0,0.1,0.21,0.94,0.3,0.21,12,0.4,0,310,10,340,1320,17,0.2,2,0.01,390,M
1.25,Norway,Cheese fermented skimmed milk granular caraway spiced Pultost type Hedmark,100,55,717,169,1,0.6,0,0.2,0,3,0,0,0,0,0,40,2.2,0,9,6,9,0,0,0.06,0.89,2.9,0.1,26,0.9,0,180,0.3,900,117,16,3.4,24,0.1,630,52
2.001,Norway,Egg raw,88,75,590,142,10.1,2.9,M,4.2,1.3,420,0.3,0,0.3,0,0,12.4,0.3,0,215,0,215,3.8,5.3,0.15,0.52,0,0.12,69,2.3,0,57,2.2,132,120,12,1.4,19,0.06,242,49
2.002,Norway,Egg white raw,100,88,180,42,0,0,M,0,0,2,0.4,0,0.4,0,0,10.2,0.5,0,0,0,0,0,0,0,0.45,0.1,0,0,0.1,0,5,0,200,181,11,0,7,0.03,13,3
2.003,Norway,Egg yolk raw,100,55,1275,308,27.1,7.5,M,11.1,3.7,1200,0.2,0,0.2,0,0,15.8,0.2,0,500,0,500,12,14.7,0.31,1.2,0,0.28,140,6.7,0,131,5.2,65,83,12,3.4,37,0.12,603,120
2.01,Norway,Egg flip,100,58,838,199,7.5,2.2,0,3.2,1,298,23.3,0,23.3,23,0,9.7,0.2,0,226,0,226,1.1,3.5,0.05,0.35,0,0.08,58,1.2,0,39,1.5,102,97,10,0.2,18,0.04,154,M
2.021,Norway,Egg from barn hens raw,88,76,586,141,10.2,3,M,4,1.5,400,0.3,0,0.3,0,0,12,0.3,0,230,0,230,2,4.4,0.13,0.47,0,0.13,78,3.1,0,57,2,128,127,12,1.4,21,0.07,270,39
2.004,Norway,Egg fried without fat,100,73,646,155,10.9,3.2,M,4.7,1.4,431,0.3,0,0.3,0,0,14,0.4,0,293,0,293,1.6,5,0.06,0.4,0,0.09,67,1.7,0,56,2.1,147,140,14,0.3,27,0.03,222,M
2.006,Norway,Omelette fried in fat,100,72,696,168,13.6,4,0,5.5,2.3,370,0.4,0,0.3,0,0.1,10.9,0.9,0,223,15,224,3.7,5.5,0.1,0.46,0,0.08,45,2,0,51,1.9,375,108,11,1.2,17,0.06,212,M
2.007,Norway,Omelette fried without fat,100,77,535,129,9,2.7,0,3.9,1.1,356,0.3,0,0.3,0,0,11.6,0.9,0,242,0,242,1.3,4.1,0.05,0.33,0,0.07,55,1.4,0,47,1.8,357,116,12,0.3,22,0.03,184,M
2.008,Norway,Egg scrambled fried in fat,100,72,719,173,14.2,4.2,0,5.8,2.4,378,0.3,0,0.3,0,0,11.1,1,0,230,61,235,3.8,5.7,0.1,0.47,0,0.08,47,2.1,0,53,2,419,112,11,1.3,17,0.06,217,M
2.009,Norway,Egg scrambled fried without fat,100,76,548,132,9.2,2.7,0,4,1.2,365,0.3,0,0.3,0,0,11.9,1.1,0,249,39,252,1.3,4.3,0.05,0.34,0,0.08,57,1.4,0,49,1.8,439,123,13,0.3,23,0.03,189,M
2.022,Norway,Egg fried in soft margarine,100,71,753,181,14.1,4,0,6.3,2,411,0.3,0,0.3,0,0,13.3,0.4,0,322,18,322,2,5.1,0.05,0.38,0,0.08,63,1.6,0,53,2,160,133,14,0.3,25,0.03,212,M
2.023,Norway,Egg fried in butter,100,70,778,188,14.7,5.8,0.2,5.6,1.4,422,0.4,0,0.4,0,0,13.4,0.4,0,331,23,333,2,4.9,0.05,0.38,0,0.08,64,1.6,0,53,2,172,134,14,0.3,25,0.03,213,M
2.025,Norway,Egg fried in unspecified fat,100,69,790,190,15.2,4.4,0,6.2,2.5,447,0.3,0,0.3,0,0,13.1,0.4,0,260,14,261,4.4,6.4,0.13,0.55,0,0.1,55,2.4,0,60,2.3,162,127,13,1.5,20,0.06,256,M
2.026,Norway,Egg boiled,88,76,593,143,10.2,2.9,M,4.2,1.3,420,0.3,0,0.3,0,0,12.4,0.3,0,215,0,215,4,5.3,0.15,0.53,0.1,0.12,69,2.3,0,50,2.2,132,120,12,1.4,19,0.06,242,49
2.027,Norway,Egg from barn hens boiled,88,75,586,141,10.2,3,M,4,1.5,400,0.3,0,0.3,0,0,12,0.3,0,230,0,230,2,4.4,0.13,0.47,0,0.13,78,3.1,0,57,2,128,127,12,1.4,21,0.07,270,39
3.001,Norway,Duck meat and skin raw,100,50,1603,388,37.3,10.7,0.4,19,5.6,72,0,0,0,0,0,13.1,0.2,0,50,0,50,0.7,0.5,0.14,0.51,3.5,0.33,7,2,0,8,1.3,73,190,14,1.3,20,0.18,120,1.2
3.002,Norway,Goose meat and skin raw,100,50,1513,366,33.6,9.8,M,17.8,3.8,80,0,0,0,0,0,15.9,0.2,0,17,0,17,0,0.5,0.08,0.25,3.6,0.39,4,0.3,0,12,2.5,73,308,18,1.7,14,0.27,234,1.2
3.003,Norway,Hen meat and skin raw,100,59,1095,264,21,5.5,0,10.3,3.5,71,0,0,0,0,0,18.7,0.1,0,38,0,38,0.2,0.5,0.11,0.17,6.3,0.33,6,0.3,0,17,1.6,51,187,17,1.2,10,0.14,169,0.9
3.004,Norway,Turkey meat and skin raw,100,73,560,133,5.2,1.7,0,1.9,1.2,78,0,0,0,0,0,21.6,0.2,0,7,0,7,0.4,0.5,0.07,0.2,7.5,0.55,16,1,0,6,0.6,70,320,23,1.8,12,0.03,210,6
3.006,Norway,Chicken meat and skin raw,71,67,819,197,13.6,4.2,0,6.3,1.9,75,0,0,0,0,0,18.6,0.2,0,25,0,25,0.6,0.2,0.11,0.25,6.5,0.3,9,0.4,0,7,0.7,70,320,22,1.1,12,0.05,140,8
3.008,Norway,Grouse breast meat only raw,100,72,586,139,4.9,1.1,0,0.3,2.9,81,0,0,0,0,0,23.8,0.1,0,49,0,49,0,0.7,0.45,0.54,12,0.63,25,0.8,0,5,3.9,44,311,23,0.5,5,0.29,242,8
3.204,Norway,Turkey breast meat only raw,100,72,482,114,1.4,0.5,0,0.5,0.3,49,0,0,0,0,0,25.3,0.2,0,7,0,7,0.3,0.2,0.16,0.22,11.4,0.81,9,3.6,0,3,0.5,64,329,30,0.9,6,0.05,261,6
3.205,Norway,Chicken breast meat only raw,100,75,442,104,1,0.3,0,0.3,0.2,56,0,0,0,0,0,23.8,0.1,0,5,0,5,0.1,0.7,0.22,0.14,13.9,0.82,11,0.5,0,4,0.2,41,359,31,0.5,8,0.03,274,6
3.224,Norway,Hen fillet raw,100,73,451,106,0.7,0.2,0,0.3,0.1,63,0,0,0,0,0,25,0.1,0,9,0,9,0.1,0.3,0.08,0.17,6.5,0.6,7,0.5,0,8,0.9,52,220,23,1.4,11,0.14,192,1
3.225,Norway,Chicken leg (thigh and drumstick) with skin raw,78,68,836,201,14.2,3.8,0,6.2,2.5,83,0,0,0,0,0,18.3,0.2,0,30,0,30,0.9,0.2,0.12,0.27,4.9,0.23,8,1,0,7,0.8,80,330,21,1.4,13,0.04,110,8
3.226,Norway,Chicken wings meat and skin raw,66,67,778,187,12.2,3.8,0,5.7,1.7,77,0,0,0,0,0,19.2,0.2,0,44,0,44,0,0.5,0.05,0.09,5.9,0.4,4,0.3,0,14,1.4,73,156,18,1.3,10,0.04,139,8
3.231,Norway,Duck meat only raw,100,74,552,132,6.5,2,0.1,3.2,1,110,0,0,0,0,0,18.3,0.3,0,24,0,24,0.1,0,0.36,0.45,5.3,0.34,25,3,0,12,2.4,110,290,19,1.9,22,0.34,200,1
3.237,Norway,Hen meat only raw,100,71,590,141,6.3,1.4,0,2.7,0.9,63,0,0,0,0,0,21,0.1,0,9,0,9,0.1,0.3,0.09,0.17,6.5,0.6,7,0.5,0,8,0.9,52,220,23,1.4,11,0.14,192,1
3.239,Norway,Turkey meat only raw,100,75,443,105,1.6,0.5,0,0.6,0.4,70,0,0,0,0,0,22.6,0.2,0,7,0,7,0.3,0.2,0.07,0.22,8,0.61,17,2,0,5,0.6,68,340,25,1.9,13,0.02,220,6
3.292,Norway,Chicken meat only raw,66,75,457,108,2.1,0.6,0,1,0.4,70,0,0,0,0,0,22.3,0.2,0,11,0,11,0.1,0.2,0.14,0.18,7.8,0.38,11,0.4,0,6,0.7,77,380,26,1.2,8,0.03,160,8
3.305,Norway,Goose meat only raw,100,68,650,155,7.1,2.8,M,1.8,0.9,84,0,0,0,0,0,22.8,0.2,0,12,0,12,0,0.3,0.13,0.38,4.3,0.64,31,0.5,0,13,2.6,87,420,24,2.3,17,0.31,312,1
3.328,Norway,Chicken breast meat and skin raw,100,72,529,126,4.6,1.3,0,2.1,0.8,69,0,0,0,0,0,21.1,0.1,0,13,0,13,0.4,0.8,0.32,0.15,9.8,0.66,11,1.1,0,5,0.4,58,371,27,0.8,5,0.04,210,6
3.33,Norway,Chicken thigh (leg without drumstick) with skin raw,85,66,882,212,15.9,4,0,7,3.7,84,0,0,0,0,0,17.3,0.2,0,41,7,42,1.4,0.3,0.06,0.15,5.4,0.26,8,0.3,0,10,1,76,192,20,1.6,13,0.06,145,8
3.331,Norway,Chicken drumstick with skin raw,69,71,650,155,8.7,2.5,0,4.1,1.6,81,0,0,0,0,0,19.3,0.2,0,29,0,29,0.2,0.3,0.07,0.18,5.4,0.3,9,0.4,0,11,1,83,206,21,2,13,0.06,154,8
3.332,Norway,Chicken leg (thigh and drumstick) without skin raw,74,73,619,148,8.5,2.4,0,3.8,1.5,80,0,0,0,0,0,17.9,0.2,0,24,0,24,1,1.8,0.15,0.19,5.6,0.38,9,1.2,0,8,0.8,84,259,19,1.4,6,0.09,180,8
3.333,Norway,Chicken thigh (leg without drumstick) without skin raw,82,72,632,151,8.8,2.3,0,3.7,2.1,83,0,0,0,0,0,18,0.2,0,20,0,20,1.6,0.3,0.08,0.19,6.3,0.33,10,0.4,0,10,1,86,231,24,1.9,6,0.07,168,8
3.334,Norway,Chicken drumstick without skin raw,66,76,458,109,3.7,0.9,0,1.4,0.9,77,0,0,0,0,0,18.9,0.2,0,17,0,17,0.2,0.3,0.08,0.2,5.8,0.34,10,0.4,0,11,1,88,226,23,2.2,6,0.06,166,8
3.005,Norway,Turkey meat and skin roasted,100,55,1130,271,18.4,6.1,M,4.5,5.8,104,0,0,0,0,0,26.4,1.2,0,8,0,8,0,0,0.05,0.24,8,0.59,11,1.1,0,8,0.8,500,427,31,2.4,16,0.04,280,M
3.007,Norway,Chicken meat and skin roasted,73,59,1025,246,17,5.3,M,7.9,2.4,125,0,0,0,0,0,23.3,1.2,0,26,0,26,0,0.2,0.09,0.29,6.5,0.3,6,0.3,0,9,0.9,500,400,28,1.4,15,0.06,175,M
3.206,Norway,Hen meat and skin boiled,100,51,1296,312,23.3,5.2,M,9.7,3.3,95,0,0,0,0,0,25.5,1.2,0,43,0,43,0,0.5,0.09,0.2,6.7,0.32,4,0.3,0,23,2.1,500,249,23,1.9,11,0.19,225,M
3.232,Norway,Duck meat only roasted,100,67,769,183,8.7,2.7,0.1,4.3,1.3,147,0,0,0,0,0,26.3,0.6,0,27,0,27,0,0.3,0.29,0.55,5.6,0.36,17,3.2,0,16,3.2,260,387,25,2.5,32,0.45,267,M
3.233,Norway,Duck meat and skin roasted,100,33,2136,517,49.7,14.3,0.4,25.3,7.5,96,0,0,0,0,0,17.5,1.2,0,57,0,57,0,0.5,0.11,0.61,3.7,0.35,5,2.1,0,11,1.7,500,253,19,1.7,32,0.24,160,M
3.234,Norway,Goose meat and skin roasted,100,33,2037,492,44.8,13,M,23.7,5,107,0,0,0,0,0,22.3,1.2,0,19,0,19,0,0.5,0.07,0.29,3.9,0.41,5,0.4,0,16,3.3,500,360,23,2.3,32,0.19,312,M
3.236,Norway,Hen fillet boiled,100,64,599,141,0.9,0.2,M,0.4,0.2,84,0,0,0,0,0,33.3,0.6,0,11,0,11,0,0.3,0.07,0.2,6.9,0.64,5,0.5,0,11,1.2,260,293,31,1.9,15,0.19,256,M
3.24,Norway,Turkey meat only roasted,100,67,589,139,2.1,0.7,0,0.8,0.5,93,0,0,0,0,0,30.1,0.6,0,7,0,7,0,0,0.05,0.27,8.5,0.65,12,2.1,0,7,0.8,260,453,33,2.5,17,0.03,293,M
3.241,Norway,Turkey breast meat only roasted,100,66,595,140,0.7,0.2,M,0.2,0.2,76,0,0,0,0,0,33.5,0.6,0,7,0,7,0,0,0.05,0.19,11.5,0.87,7,1.1,0,5,0.4,260,480,36,1.3,13,0.01,307,M
3.242,Norway,Chicken breast meat only fried in fat,100,69,605,144,4,1.2,0,1.5,0.9,65,0,0,0,0,0,26.9,1.2,0,27,9,28,0.3,1.3,0.2,0.16,15.7,0.7,9,0.6,0,5,0.2,500,405,35,0.6,9,0.03,309,M
3.243,Norway,Chicken breast meat only fried without fat,100,70,522,123,1.3,0.4,0,0.6,0.2,81,0,0,0,0,0,27.9,0.6,0,0,0,0,0,0.1,0.09,0.15,10,0.48,8,0.3,0,6,0.6,260,430,34,0.8,14,0.06,256,M
3.244,Norway,Chicken leg (thigh and drumstick) meat and skin roasted,77,61,922,221,14.3,4.4,M,6.6,2,138,0,0,0,0,0,23.1,1.2,0,33,0,33,0,0.2,0.09,0.3,4.9,0.23,5,1,0,9,1,500,413,26,1.8,16,0.05,138,M
3.245,Norway,Goose meat only roasted,100,58,894,213,9.5,3.7,M,2.5,1.2,112,0,0,0,0,0,31.9,0.6,0,13,0,13,0,0.3,0.11,0.45,4.5,0.68,4,0.5,0,17,3.5,260,560,32,3.1,32,0.41,416,M
3.246,Norway,Chicken meat only roasted,70,69,570,135,2.6,0.8,0,1.2,0.5,113,0,0,0,0,0,27.9,0.6,0,11,0,11,0,0.2,0.1,0.2,7.8,0.38,8,0.3,0,8,0.9,260,475,33,1.5,16,0.04,200,M
3.247,Norway,Chicken meat and skin grilled,73,59,941,225,13.5,4,0,6.1,2.7,128,0,0,0,0,0,26,1.2,0,23,30,26,2.1,1.2,0.17,0.15,9,0.31,20,0.8,0,28,1.1,500,303,27,1.4,0,0.07,231,M
3.248,Norway,Chicken wing meat and skin roasted,69,53,1110,266,17.4,5.4,M,8.1,2.5,110,0,0,0,0,0,27.4,1.2,0,53,0,53,0,0.6,0.04,0.11,6.7,0.46,3,0.3,0,20,2,500,223,26,1.9,14,0.06,199,M
3.249,Norway,Grouse breast meat only roasted,100,68,682,162,5.7,1.3,M,0.3,3.4,94,0,0,0,0,0,27.7,0.6,0,49,0,49,0,0.7,0.31,0.57,11.2,0.56,15,0.7,0,6,4.5,260,362,27,0.6,6,0.34,281,M
3.299,Norway,Chicken meat only grilled,70,65,682,162,5.9,1.7,0,2.6,1.2,114,0,0,0,0,0,27.3,0.6,0,13,0,13,1.7,0.7,0.18,0.13,10.3,0.39,18,0.7,0,14,0.7,260,329,29,1.4,0,0.07,233,M
3.306,Norway,Chicken meat and skin marinated roasted industry made,73,65,737,176,10,2.7,0,4.4,2,100,0,0,0,0,0,21.6,1.8,0,28,0,28,0,1.2,0.17,0.2,8.5,0.34,10,0.7,0,39,0.6,700,299,24,1.1,11,0.06,414,M
3.013,Norway,Lamb hind saddle raw,79,64,944,227,17.1,8,0.8,5.7,0.6,77,0,0,0,0,0,18.3,0.2,0,7,0,7,0,0.2,0.09,0.15,6,0.16,1,1.3,0,10,1.8,65,300,20,2.3,3,0.06,170,M
3.014,Norway,Lamb leg for roast raw,98,70,676,162,9.3,4,0.3,3.2,0.5,51,0,0,0,0,0,19.5,0.2,0,6,0,6,0,0.5,0.13,0.2,6.1,0.18,1,1.8,0,7,1.6,60,340,25,3.2,4,0.04,190,1
3.015,Norway,Lamb leg shank with sirloin raw,79,69,754,181,11.6,5.2,0.4,4.2,0.7,51,0,0,0,0,0,19.1,0.2,0,7,0,7,0,0.5,0.12,0.19,5.8,0.16,1,1.7,0,8,1.5,63,330,24,3.1,4,0.04,180,1
3.017,Norway,Lamb breast and skirt with bone raw,87,59,1181,285,24.2,10.4,0.8,8.4,1.4,52,0,0,0,0,0,16.8,0.2,0,18,0,18,0.1,0.3,0.06,0.16,5.1,0.12,2,1.3,0,9,1.1,68,310,20,2.8,3,0.06,140,M
3.029,Norway,Lamb leg cured dried smoked,100,45,1098,263,16.8,6.7,0.6,7.2,0.6,89,0,0,0,0,0,28,8.5,0,6,0,6,0,0.2,0.14,0.4,6.9,0.37,13,3.2,0,7,3.9,3400,440,32,4.1,12,0.22,260,4
3.031,Norway,Mutton for stewing cured raw,83,45,1533,371,35,15.7,1.2,12.6,2.1,52,0,0,0,0,0,14,4,0,24,0,24,0.1,0.3,0.15,0.19,4.7,0.12,2,1.3,0,25,2.4,1600,310,20,2.8,3,0.06,140,M
3.032,Norway,Lamb rib cured dried smoked raw,77,31,1876,452,37,17.4,1.8,12.3,1.1,114,0,0,0,0,0,29.8,3.7,0,17,0,17,0,0.6,0.14,0.28,8.8,M,M,M,0,16,2.4,1494,503,32,5,5,0.1,260,M
3.211,Norway,Lamb inside round raw,100,75,440,104,2.1,0.9,0.1,0.7,0.1,51,0,0,0,0,0,21.3,0.1,0,3,0,3,0,0.5,0.15,0.22,6.6,0.25,1,1.9,0,8,1.9,46,370,26,2.5,4,0.04,220,M
3.212,Norway,Lamb striploin raw,100,74,506,120,3.9,1.7,0.1,1.3,0.2,51,0,0,0,0,0,21.3,0.2,0,1,0,1,0,0.4,0.12,0.15,7.9,0.26,1,1.1,0,8,2.6,61,350,24,2.1,4,0.05,200,M
3.213,Norway,Lamb tenderloin raw,100,75,487,116,3.8,1.6,0.1,1.3,0.2,51,0,0,0,0,0,20.4,0.2,0,4,0,4,0,0.3,0.16,0.23,7.7,0.22,1,2.1,0,7,1.9,62,380,26,2.5,3,0.09,210,M
3.215,Norway,Lamb shoulder for roast raw,98,68,781,187,12.6,5.7,0.4,4.5,0.8,52,0,0,0,0,0,18.5,0.2,0,11,0,11,0,0.5,0.1,0.2,5.3,0.14,1,1.9,0,6,1.3,64,330,21,3.4,3,0.07,180,1
3.217,Norway,Lamb for stewing raw,98,68,801,192,13.2,5.9,0.4,4.8,0.8,52,0,0,0,0,0,18.4,0.2,0,7,0,7,0,0.4,0.11,0.19,5.5,0.16,0,1.9,0,6,1.3,63,300,19,3.7,4,0.06,170,M
3.218,Norway,Lamb for mutton and cabbage stew (Fårikål) raw,80,64,954,230,17.7,7.6,0.6,6.1,1,52,0,0,0,0,0,17.6,0.2,0,10,0,10,0.1,0.3,0.09,0.18,4.9,0.11,1,1.7,0,9,1.3,67,300,19,3.3,3,0.06,160,M
3.266,Norway,Lamb chops raw,73,61,1066,257,20.4,9.1,0.7,7.3,1.2,52,0,0,0,0,0,18.3,0.2,0,8,0,8,i.p.,0.7,0.1,0.15,5.3,0.42,2,1.4,0,20,1.2,66,308,20,2,6,0.09,173,M
3.342,Norway,Lamb chops cutlet hind saddle lean fat trimmed raw,58,71,609,145,6.5,2.8,0.2,2.2,0.4,51,0,0,0,0,0,21.7,0.2,0,4,0,4,0.7,0.7,0.14,0.19,6.3,0.37,10,0.5,0,5,0.7,73,350,29,1.3,16,0.05,200,M
